,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
203,"Milk, Eggs, Crustacean Shellfish, Tree Nuts, Wheat, Soybeans, Gluten",552,,47.1,4,47.1,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Julienned Hot House Cucumbers (Cucumber), Shrimp Tempura (Shrimp, water, food starch, wheat flour, corn starch, rice flour, corn powder, leagening, (sodium acid pyrophosphate, sodium bicarbonate), salt, soybean oil, may contain sodium bisulfite.), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Eel Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Organic Sugar Cane, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt)), Tempura Bits (Water, Tempura Batter Mix (Bleached Wheat Flour, Sugar, Leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate), Salt, Nonfat, Dried Milk, Yellow Corn Flour, Dried Whole Eggs, Guar Gum, Oleoresin Turmeric (color).), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)), Ginger, Cream Cheese (Pasteurized milk and cream, cheese culture, salt, guar gum, carob bean gum, xanthan gum. ), Avocado, Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).), Black Sesame Seeds",16089066,0001-01-01T00:00:00,Crunchy Roll,11.00,12.1,4.7,1 ROLL,1183.1,Sushi,24.3,ALL DAY,86.3,131,0.1
204,"Milk, Eggs, Fish, Crustacean Shellfish, Wheat, Soybeans, Gluten",637,,130.4,4,130.4,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Imitation Crab  (Fish Protein (pollock and/or whiting), Water, Corn Starch, Egg Whites, Potato Starch, Sugar, Sorbitol, Mirin Wine (sake, sugar, salt, water, yeast extract), 2% or Less of: Natural & Artificial Crab Flavor, Salt, Soy Protein Isolate, Soybean Oil, Carrageenan, Sodium Tripolyphosphate, Tetrasodium Pyrophosphate, Maltodextrin, Hydrolyzed Corn and Soy Protein, Disodium Guanylate, Disodium Inosinate, Sodium Succinate, Paprika Oleoresin, Carmine, Corn Syrup, Wheat Starch, Modified Food Starch, Soy Lecithin, Color Added.), Julienned Hot House Cucumbers (Cucumber), Eel, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Eel Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Organic Sugar Cane, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt)), Ginger, Cream Cheese (Pasteurized milk and cream, cheese culture, salt, guar gum, carob bean gum, xanthan gum. ), Shrimp Tempura (Shrimp, Wheat Flour, Corn Starch, Salt, Sugar, Cooked Powdered Egg, Guar Gum, Xanthan Gum, Rice Flour, Sodium Bicarbonate, Glucono-Lactone, Sucrose Esters of Fatty Acids, Pepper.), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).), Avocado, Black Sesame Seeds",16089067,0001-01-01T00:00:00,Dragon Roll,13.00,28.1,8.3,1 ROLL,1388.4,Sushi,27.7,ALL DAY,78.6,183,0
205,Fish,184,,68.5,4,68.5,"Eel Nigiri (Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Eel, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Ginger, Cucumber",16089068,0001-01-01T00:00:00,Eel Nigiri Plate,4.00,11.4,1.3,1 PLATE,154.1,Sushi,2.6,ALL DAY,17,62,0
206,Fish,113,,20,4,20,"Hamachi Nigiri (Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Hamachi Lion, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).))), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Ginger, Cucumber",16089069,0001-01-01T00:00:00,Hamachi Nigiri Plate,4.00,7.8,0.1,1 PLATE,253.3,Sushi,2.6,ALL DAY,16.9,6,0
207,"Wheat, Soybeans, Gluten",333,,0,4,0,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Ahimi (Tomato, soy sauce, sugar, water, sesame oil.), Julienned Hot House Cucumbers (Cucumber), Ginger, Avocado, Limes, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Daikon Sprouts, Ginger, Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).), Toasted Sesame Seeds",16089070,0001-01-01T00:00:00,Horizon Roll,11.00,6.6,0.6,1 EACH,601.9,Sushi,10.1,ALL DAY,62.9,44,0
208,"Eggs, Fish, Crustacean Shellfish, Wheat, Soybeans, Gluten",453,,52.6,4,52.6,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Imitation Crab  (Fish Protein (pollock and/or whiting), Water, Corn Starch, Egg Whites, Potato Starch, Sugar, Sorbitol, Mirin Wine (sake, sugar, salt, water, yeast extract), 2% or Less of: Natural & Artificial Crab Flavor, Salt, Soy Protein Isolate, Soybean Oil, Carrageenan, Sodium Tripolyphosphate, Tetrasodium Pyrophosphate, Maltodextrin, Hydrolyzed Corn and Soy Protein, Disodium Guanylate, Disodium Inosinate, Sodium Succinate, Paprika Oleoresin, Carmine, Corn Syrup, Wheat Starch, Modified Food Starch, Soy Lecithin, Color Added.), Julienned Hot House Cucumbers (Cucumber), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Ginger, Shrimp, Tilapia, Frozen, Ahi Tuna , Salmon, Avocado, Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).), Black Sesame Seeds",16089071,0001-01-01T00:00:00,Rainbow Roll,12.00,28.9,1.2,1 ROLL,1136.1,Sushi,12.4,ALL DAY,64.2,60,0
209,Fish,163,,26,4,26,"Salmon Nigiri (Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), King Salmon, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).))), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Ginger, Cucumber",16089072,0001-01-01T00:00:00,Salmon Nigiri Plate,4.00,9.9,0.8,1 PLATE,144.8,Sushi,2.6,ALL DAY,16.9,50,0
210,"Fish, Soybeans",429,,20.3,4,20.3,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Spicy Tuna Mixture (Yellowfin Tuna (Frozen Tuna, Carbon Monoxide), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Pure Sesame Oil, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.)), Julienned Hot House Cucumbers (Cucumber), Spicy Ponzu (Ponzu Sauce (Navel Orange, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Seasoned Vinegar Mizkan (High Fructose Corn Syrup, Distilled Vinegar and Rice Vinegar (diluted), Salt, Monosodium Glutamate, Brown Sugar.), Lemon), Garlic Paste, Pure Sesame Oil, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.)), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Ginger, Avocado, Lemon, Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)",16089073,0001-01-01T00:00:00,Spicy Tuna Roll,8.00,18.6,1.5,1 ROLL,771.7,Sushi,11.1,ALL DAY,61.3,88,0
211,"Milk, Eggs, Fish, Crustacean Shellfish, Tree Nuts, Wheat, Soybeans, Gluten",766,,58.2,4,58.2,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Tempura Batter (Tempura Batter Mix (Bleached Wheat Flour, Sugar, Leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate), Salt, Nonfat, Dried Milk, Yellow Corn Flour, Dried Whole Eggs, Guar Gum, Oleoresin Turmeric (color).), Water, Ice), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Eel Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Organic Sugar Cane, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt)), Spicy Tuna Mixture (Yellowfin Tuna (Frozen Tuna, Carbon Monoxide), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Pure Sesame Oil, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.)), Spicy Mayo (Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.)), Ginger, Imitation Crab  (Fish Protein (pollock and/or whiting), Water, Corn Starch, Egg Whites, Potato Starch, Sugar, Sorbitol, Mirin Wine (sake, sugar, salt, water, yeast extract), 2% or Less of: Natural & Artificial Crab Flavor, Salt, Soy Protein Isolate, Soybean Oil, Carrageenan, Sodium Tripolyphosphate, Tetrasodium Pyrophosphate, Maltodextrin, Hydrolyzed Corn and Soy Protein, Disodium Guanylate, Disodium Inosinate, Sodium Succinate, Paprika Oleoresin, Carmine, Corn Syrup, Wheat Starch, Modified Food Starch, Soy Lecithin, Color Added.), Cream Cheese (Pasteurized milk and cream, cheese culture, salt, guar gum, carob bean gum, xanthan gum. ), Thin Sliced Avocado (Sushi) (Avocado), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)",16089074,0001-01-01T00:00:00,Tempura Roll,11.00,17.5,8.6,1 ROLL,1344.7,Sushi,25.2,ALL DAY,88.1,302,0
212,"Milk, Eggs, Fish, Crustacean Shellfish, Tree Nuts, Wheat, Soybeans, Gluten",569,,74.1,4,74.1,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Spicy Tuna Mixture (Yellowfin Tuna (Frozen Tuna, Carbon Monoxide), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Pure Sesame Oil, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.)), Salmon, Julienned Hot House Cucumbers (Cucumber), Shrimp Tempura (Shrimp, Wheat Flour, Corn Starch, Salt, Sugar, Cooked Powdered Egg, Guar Gum, Xanthan Gum, Rice Flour, Sodium Bicarbonate, Glucono-Lactone, Sucrose Esters of Fatty Acids, Pepper.), Eel Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Organic Sugar Cane, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt)), Spicy Mayo (Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.)), Tempura Bits (Water, Tempura Batter Mix (Bleached Wheat Flour, Sugar, Leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate), Salt, Nonfat, Dried Milk, Yellow Corn Flour, Dried Whole Eggs, Guar Gum, Oleoresin Turmeric (color).), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)), Thin Sliced Avocado (Sushi) (Avocado), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)",16089075,0001-01-01T00:00:00,The Sun God Roll,13.00,29.9,4.2,1 PLATE,452.1,Sushi,7.9,ALL DAY,54.8,214,0
213,"Milk, Eggs, Fish, Crustacean Shellfish, Tree Nuts, Wheat, Soybeans, Gluten",516,,114.1,4,114.1,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Soft Shell Crab, Krab Mix (Imitation Crab  (Fish Protein (pollock and/or whiting), Water, Corn Starch, Egg Whites, Potato Starch, Sugar, Sorbitol, Mirin Wine (sake, sugar, salt, water, yeast extract), 2% or Less of: Natural & Artificial Crab Flavor, Salt, Soy Protein Isolate, Soybean Oil, Carrageenan, Sodium Tripolyphosphate, Tetrasodium Pyrophosphate, Maltodextrin, Hydrolyzed Corn and Soy Protein, Disodium Guanylate, Disodium Inosinate, Sodium Succinate, Paprika Oleoresin, Carmine, Corn Syrup, Wheat Starch, Modified Food Starch, Soy Lecithin, Color Added.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. )), Frozen Albacore Loin Sk/Off, Spicy Ponzu (Ponzu Sauce (Navel Orange, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Seasoned Vinegar Mizkan (High Fructose Corn Syrup, Distilled Vinegar and Rice Vinegar (diluted), Salt, Monosodium Glutamate, Brown Sugar.), Lemon), Garlic Paste, Pure Sesame Oil, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.)), Julienned Hot House Cucumbers (Cucumber), Toasted Sesame Seeds, Masago No MSG (Capelin Roes, Sugar, Salt Mirin (sweet cooking wine), Soy Sauce (water, soybeans, wheat, salt), Spices, FD&C Yellow No.6), Tempura Batter Mix (Bleached Wheat Flour, Sugar, Leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate), Salt, Nonfat, Dried Milk, Yellow Corn Flour, Dried Whole Eggs, Guar Gum, Oleoresin Turmeric (color).), Thin Sliced Avocado (Sushi) (Avocado), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).), Scallion Slices (Green Onions)",16089076,0001-01-01T00:00:00,The Surf Roll,12.00,33.7,1.6,1 ROLL,970.8,Sushi,3.9,ALL DAY,61,120,0
214,"Milk, Eggs, Fish, Crustacean Shellfish, Wheat, Soybeans, Gluten",655,,77.1,4,77.1,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Spicy Tuna Mixture (Yellowfin Tuna (Frozen Tuna, Carbon Monoxide), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Pure Sesame Oil, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.)), Krab Mix (Imitation Crab  (Fish Protein (pollock and/or whiting), Water, Corn Starch, Egg Whites, Potato Starch, Sugar, Sorbitol, Mirin Wine (sake, sugar, salt, water, yeast extract), 2% or Less of: Natural & Artificial Crab Flavor, Salt, Soy Protein Isolate, Soybean Oil, Carrageenan, Sodium Tripolyphosphate, Tetrasodium Pyrophosphate, Maltodextrin, Hydrolyzed Corn and Soy Protein, Disodium Guanylate, Disodium Inosinate, Sodium Succinate, Paprika Oleoresin, Carmine, Corn Syrup, Wheat Starch, Modified Food Starch, Soy Lecithin, Color Added.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. )), Julienned Hot House Cucumbers (Cucumber), Shrimp Tempura (Shrimp, Wheat Flour, Corn Starch, Salt, Sugar, Cooked Powdered Egg, Guar Gum, Xanthan Gum, Rice Flour, Sodium Bicarbonate, Glucono-Lactone, Sucrose Esters of Fatty Acids, Pepper.), Eel Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Organic Sugar Cane, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt)), Spicy Mayo (Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.)), Toasted Sesame Seeds, Masago No MSG (Capelin Roes, Sugar, Salt Mirin (sweet cooking wine), Soy Sauce (water, soybeans, wheat, salt), Spices, FD&C Yellow No.6), Cream Cheese (Pasteurized milk and cream, cheese culture, salt, guar gum, carob bean gum, xanthan gum. ), Thin Sliced Avocado (Sushi) (Avocado), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).), Scallion Slices (Green Onions)",16089077,0001-01-01T00:00:00,The Tower Roll,13.00,30.2,6,1 PLATE,987.2,Sushi,11.5,ALL DAY,63.8,270,0
215,Fish,129,,19.1,4,19.1,"Tuna Nigiri (Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)),  Big Eye Tuna, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).))), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Ginger, Cucumber",16089078,0001-01-01T00:00:00,Tuna Nigiri Plate,4.00,11.2,0.1,1 PLATE,140.1,Sushi,2.6,ALL DAY,16.9,8,0
216,"Milk, Tree Nuts, Wheat, Gluten",1060,,27.5,4,27.5,"Banana Turon (Flour (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Water, Banana, Spring Roll Lumpia Wrapper (Wheat flour, Water, Coconut Oil, Salt, calcium propionate and sodium hydrosulphite.), Fair Trade Light Brown Sugar), Caramel Sauce (Heavy Cream (Milk, Carrageenan, Mono- and Diglycerides, Polysorbate 80), Fair Trade Organic Sugar Cane, Light Corn Syrup, Unsalted Butter (Pasteurized Cream, Natural Flavorings.)), Strawberry, Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Powdered Sugar, Mint",16089079,0001-01-01T00:00:00,Banana Turon Caramel,6.00,22.2,4.8,1 PLATE,195.4,Dessert,43.4,ALL DAY,199.4,178,0
217,"Milk, Eggs, Tree Nuts, Wheat, Soybeans, Gluten",687,,118,4,118,"Bistro Coconut Bread Pudding (Sourdough Bread (Flour (unbleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), Water, Sour Culture, Salt, 2% or Less of: Vital Wheat Gluten, Calcium Sulfate.), Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Fair Trade Light Brown Sugar, Cage Free Eggs, Coconut Flakes (Coconut, Sugar, Water, Propylene Glycol (preservative), Salt, Sodium Metabisulfite (color).), Chocolate Chips (Semi-Sweet Chocolate (sugar, chocolate, cocoa butter, milk fat, soy lecithin, vanillin, artificial flavor, milk).), Blueberries, Ground Cinnamon, Imitation Vanilla Extract (Water, Caramel Color, Vanillin, Ethyl Vanillin, 0.1% Potassium Sorbate (preservative).), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Caramel Sauce (Heavy Cream (Milk, Carrageenan, Mono- and Diglycerides, Polysorbate 80), Fair Trade Organic Sugar Cane, Light Corn Syrup, Unsalted Butter (Pasteurized Cream, Natural Flavorings.)), Chocolate Ganache Sauce (Chocolate Chips (Semi-Sweet Chocolate (sugar, chocolate, cocoa butter, milk fat, soy lecithin, vanillin, artificial flavor, milk).), Heavy Cream (Milk, Carrageenan, Mono- and Diglycerides, Polysorbate 80), Light Corn Syrup, Fair Trade Organic Sugar Cane), Whipped Cream (Heavy Cream (Milk, Carrageenan, Mono- and Diglycerides, Polysorbate 80), Powdered Sugar, Imitation Vanilla Extract (Water, Caramel Color, Vanillin, Ethyl Vanillin, 0.1% Potassium Sorbate (preservative).)), Coconut Flakes (Coconut, Sugar, Water, Propylene Glycol (preservative), Salt, Sodium Metabisulfite (color).), Mint",16089080,0001-01-01T00:00:00,Bistro Coconut Bread Pudding Plate,6.00,9.8,26.9,1 PLATE,305.7,Dessert,51.7,ALL DAY,79.3,362,0
218,"Milk, Eggs",470,,98.6,4,98.6,"Green Tea Ice Cream (Milk, Cream, Sugar, Corn Syrup Solids, Water, Skim Milk, Whey, Matcha (green tea powder), Natural Flavor, Guar Gum, Mono & Diglycerides, Cellulose Gum, Locust Bean Gum, Carrageenan. Coating Ingredients: Sugar, Water, Rice Flour, Trehalose, Egg Whites, Matcha (green tea powder), Dusted with Corn & Potato Starch.), Blackberries, Mint",16089081,0001-01-01T00:00:00,Green Tea Ice Cream,4.00,8,15.2,8 OZ,179.4,Dessert,48.2,ALL DAY,54.2,223,0
