,Unnamed: 0,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
567,639,"Milk, Eggs, Wheat, Soybeans, Gluten",3919,,505.4,5,505.4,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Mozzarella Cheese  (WHOLE MILK LOW MOISTURE MOZZARELLA CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), CELLULOSE POWDER ADDED TO PREVENT CAKING,NATAMYCIN (A NATURAL MOLD INHIBITOR).), Halal Buffalo Chicken (Kosher Chicken, Hot Sauce (Aged Cayenne Red Peppers, Vinegar, Water, Salt, Garlic Powder.)), Buttermilk Ranch Dressing (Buttermilk (Cultured Nonfat Milk, Milk, Guar Gum. Carrageenan, Sodium Citrate, Vitamin A Palmitate, Vitamin D3.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Ranch Mix (Salt, Dried Onion, Modified Food Starch, Sugar, Dried Garlic, Spices, Maltodextrin, Buttermilk, Dextrose, 2% or Less of: Natural and Artificial Flavors (milk, soy), Lactic Acid, Guar Gum, Disodium Inosinate, Disodium Guanylate, Calcium Stearate.)), Hot Sauce (Aged Cayenne Red Peppers, Vinegar, Water, Salt, Garlic Powder.), Carrots, Blue Cheese (Blue Cheese (pasteurized milk, cheese cultures, salt, enzymes), Powdered Cellulose (to prevent caking), Natamycin (mold inhibitor).), Celery",16086038,2018-10-18T00:00:00-07:00,Buffalo Chicken Pizza,17.95,185.8,67.8,1 PIE,4730.5,Sliceria by Scholars,16.7,LUNCH,358.4,1653,0.1
568,640,"Milk, Wheat, Gluten",2592,,153.1,5,153.1,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.)",16086039,2018-10-18T00:00:00-07:00,Cheese Pizza,14.95,128.9,30.9,1 PIE,3480.7,Sliceria by Scholars,18.6,LUNCH,365.2,629,0
569,641,"Milk, Wheat, Gluten",869,,72.6,5,72.6,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Fresh Mozzarella (Cultured Pasteurized Milk, Vinegar, Enzymes, Salt.), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper), Basil, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)",16086040,2018-10-18T00:00:00-07:00,Margherita,7.0,44.4,12,1 ROUND,1263.8,Sliceria by Scholars,7.2,LUNCH,109.4,262,0
570,642,"Milk, Wheat, Gluten",2690,,151.9,5,151.9,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Fresh Mozzarella (Cultured Pasteurized Milk, Vinegar, Enzymes, Salt.), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Basil, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt",16086041,2018-10-18T00:00:00-07:00,Margherita,15.95,107.7,37.5,1 PIE,3707.5,Sliceria by Scholars,17,LUNCH,366,821,0
571,643,"Milk, Wheat, Gluten",3496,,351,5,351,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Halal Pepperoni (Beef, Water, Potato Starch, Salt, Spices (Ground Paprika, Garlic Powder, Paprika Extracts), Sodium Phosphates, Dextrose Sodium Erythorbate, Natural Flavoring, Sodium Nitrite.), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.)",16086042,2018-10-18T00:00:00-07:00,Pepperoni Pizza,17.95,174.4,59.9,1 PIE,7314.7,Sliceria by Scholars,16.8,LUNCH,362,1350,2.8
572,644,"Milk, Wheat, Gluten",813,,48.8,5,48.8,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Cauliflower White (Water, Cauliflower, Garlic, Heavy Cream (Milk, Carrageenan, Mono- and Diglycerides, Polysorbate 80), Salt, White Pepper, Thyme), Mini Sweet Peppers, Artichoke (Quartered Artichoke Heats, Salt, Water, Citric Acid.), Squash, Zucchini, Roasted Eggplant (Eggplant, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Whole Leaf Thyme, White Pepper), Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper), Garlic, Basil, Tomatoes",16086043,2018-10-18T00:00:00-07:00,Vegetarian,8.5,41.1,9.9,1 ROUND,1141.3,Sliceria by Scholars,5.2,LUNCH,113.8,208,0
573,645,"Milk, Wheat, Gluten",2446,,161.8,5,161.8,"Wheat Dough (Water, Caputo Pizza Flour (Wheat flour), Whole Wheat Flour, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Cauliflower White (Water, Cauliflower, Garlic, Heavy Cream (Milk, Carrageenan, Mono- and Diglycerides, Polysorbate 80), Salt, White Pepper, Thyme), Artichoke (Quartered Artichoke Heats, Salt, Water, Citric Acid.), Squash, Zucchini, Roasted Eggplant (Eggplant, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Whole Leaf Thyme, White Pepper), Mini Sweet Peppers, Basil, Garlic, Tomatoes",16086044,2018-10-18T00:00:00-07:00,Vegetarian,17.95,131.3,33.7,1 PIE,3668.8,Sliceria by Scholars,12.1,LUNCH,326.1,690,0
574,646,"Milk, Eggs, Wheat, Soybeans, Gluten",3919,,505.4,5,505.4,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Mozzarella Cheese  (WHOLE MILK LOW MOISTURE MOZZARELLA CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), CELLULOSE POWDER ADDED TO PREVENT CAKING,NATAMYCIN (A NATURAL MOLD INHIBITOR).), Halal Buffalo Chicken (Kosher Chicken, Hot Sauce (Aged Cayenne Red Peppers, Vinegar, Water, Salt, Garlic Powder.)), Buttermilk Ranch Dressing (Buttermilk (Cultured Nonfat Milk, Milk, Guar Gum. Carrageenan, Sodium Citrate, Vitamin A Palmitate, Vitamin D3.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Ranch Mix (Salt, Dried Onion, Modified Food Starch, Sugar, Dried Garlic, Spices, Maltodextrin, Buttermilk, Dextrose, 2% or Less of: Natural and Artificial Flavors (milk, soy), Lactic Acid, Guar Gum, Disodium Inosinate, Disodium Guanylate, Calcium Stearate.)), Hot Sauce (Aged Cayenne Red Peppers, Vinegar, Water, Salt, Garlic Powder.), Carrots, Blue Cheese (Blue Cheese (pasteurized milk, cheese cultures, salt, enzymes), Powdered Cellulose (to prevent caking), Natamycin (mold inhibitor).), Celery",16086110,2018-10-18T00:00:00-07:00,Buffalo Chicken Pizza,17.95,185.8,67.8,1 PIE,4730.5,Sliceria by Scholars,16.7,DINNER,358.4,1653,0.1
575,647,"Milk, Wheat, Gluten",2592,,153.1,5,153.1,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.)",16086111,2018-10-18T00:00:00-07:00,Cheese Pizza,14.95,128.9,30.9,1 PIE,3480.7,Sliceria by Scholars,18.6,DINNER,365.2,629,0
576,648,"Milk, Wheat, Gluten",2690,,151.9,5,151.9,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Fresh Mozzarella (Cultured Pasteurized Milk, Vinegar, Enzymes, Salt.), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Basil, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt",16086112,2018-10-18T00:00:00-07:00,Margherita,15.95,107.7,37.5,1 PIE,3707.5,Sliceria by Scholars,17,DINNER,366,821,0
577,649,"Milk, Wheat, Gluten",3496,,351,5,351,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Halal Pepperoni (Beef, Water, Potato Starch, Salt, Spices (Ground Paprika, Garlic Powder, Paprika Extracts), Sodium Phosphates, Dextrose Sodium Erythorbate, Natural Flavoring, Sodium Nitrite.), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.)",16086113,2018-10-18T00:00:00-07:00,Pepperoni Pizza,17.95,174.4,59.9,1 PIE,7314.7,Sliceria by Scholars,16.8,DINNER,362,1350,2.8
578,650,"Milk, Wheat, Gluten",2446,,161.8,5,161.8,"Wheat Dough (Water, Caputo Pizza Flour (Wheat flour), Whole Wheat Flour, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Cauliflower White (Water, Cauliflower, Garlic, Heavy Cream (Milk, Carrageenan, Mono- and Diglycerides, Polysorbate 80), Salt, White Pepper, Thyme), Artichoke (Quartered Artichoke Heats, Salt, Water, Citric Acid.), Squash, Zucchini, Roasted Eggplant (Eggplant, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Whole Leaf Thyme, White Pepper), Mini Sweet Peppers, Basil, Garlic, Tomatoes",16086114,2018-10-18T00:00:00-07:00,Vegetarian,17.95,131.3,33.7,1 PIE,3668.8,Sliceria by Scholars,12.1,DINNER,326.1,690,0
579,651,"Fish, Tree Nuts",258,,52,5,52,"Atlantic Salmon, Bengali Curry Sauce (Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Water, Cornstarch Slurry (Water, Corn Starch), Tomatoes, Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Ginger, Salt, White Pepper, Ground Coriander, Turmeric, Ground Cumin, Jalapenos), Cilantro, Green Onions, Salt, Turmeric, Pure Sesame Oil, White Pepper",16086045,2018-10-18T00:00:00-07:00,Bengali Salmon,8.5,19.9,4.9,5 OZ,1060,Spice Station,0.4,LUNCH,4.9,156,0
580,652,Tree Nuts,572,,164.5,5,164.5,"Rotisserie Chicken (Kosher Chicken, Rotisserie International Spice Rub (Salt, Garlic Powder, Ground Ginger, Chili Powder, Chinese 5 Spice (Anise, Cinnamon, Star Anise, Cloves, Ginger.), Ground Cinnamon, White Pepper, Ground Nutmeg, Ground Cloves)), Kerala Sauce (Yellow Onions, Water, Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Tomatoes, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Ginger, Cornstarch Slurry (Water, Corn Starch), Ground Coriander, Turmeric, Salt, Cayenne Pepper)",16086046,2018-10-18T00:00:00-07:00,Kerala Chicken,6.0,53.6,9.7,9 OZ,1680.4,Spice Station,1.9,LUNCH,18.6,288,0
581,653,"Fish, Tree Nuts",258,,52,5,52,"Atlantic Salmon, Bengali Curry Sauce (Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Water, Cornstarch Slurry (Water, Corn Starch), Tomatoes, Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Ginger, Salt, White Pepper, Ground Coriander, Turmeric, Ground Cumin, Jalapenos), Cilantro, Green Onions, Salt, Turmeric, Pure Sesame Oil, White Pepper",16086115,2018-10-18T00:00:00-07:00,Bengali Salmon,8.5,19.9,4.9,5 OZ,1060,Spice Station,0.4,DINNER,4.9,156,0
582,654,Tree Nuts,572,,164.5,5,164.5,"Rotisserie Chicken (Kosher Chicken, Rotisserie International Spice Rub (Salt, Garlic Powder, Ground Ginger, Chili Powder, Chinese 5 Spice (Anise, Cinnamon, Star Anise, Cloves, Ginger.), Ground Cinnamon, White Pepper, Ground Nutmeg, Ground Cloves)), Kerala Sauce (Yellow Onions, Water, Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Tomatoes, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Ginger, Cornstarch Slurry (Water, Corn Starch), Ground Coriander, Turmeric, Salt, Cayenne Pepper)",16086116,2018-10-18T00:00:00-07:00,Kerala Chicken,6.0,53.6,9.7,9 OZ,1680.4,Spice Station,1.9,DINNER,18.6,288,0
583,655,,156,,0,5,0,"Yams, Garbanzo Beans (Prepared Garbanzo Beans, Water, Salt, Disodium EDTA (color retention).), Red Onion, Apple Cider Vinegar, Pepitas Seeds, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Cilantro, Mint, Rotisserie International Spice Rub (Salt, Garlic Powder, Ground Ginger, Chili Powder, Chinese 5 Spice (Anise, Cinnamon, Star Anise, Cloves, Ginger.), Ground Cinnamon, White Pepper, Ground Nutmeg, Ground Cloves)",16086047,2018-10-18T00:00:00-07:00,Indian Sweet Potato & Chickpea,2.0,3.8,0.8,4 OZ,226.4,Spice Station,3.3,LUNCH,20.6,66,0
584,656,,143,,0,5,0,"Basmati Rice (Basmati Rice), Moroccan Cured Lemon (Lemon, Water, Salt), Green Onions, Salt, White Pepper",16086048,2018-10-18T00:00:00-07:00,Lemon Basmati Rice,2.0,3.1,0.1,4 OZ,422.5,Spice Station,0.3,LUNCH,31.7,3,0
585,657,,63,,0,5,0,"Broccolini, Tomatoes, Red Onion, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Parsley, Salt, White Pepper",16086049,2018-10-18T00:00:00-07:00,Roasted Broccolini with Tomatoes,2.0,2.6,0.2,4 OZ,1050.1,Spice Station,2.3,LUNCH,9,27,0
586,658,Soybeans,126,,0,5,0,"Edamame, Baby Kale, Yellow Onions, Seedless Raisins (Raisins, contains less than 2% vegetable oil (sunflower and/or palm oil).), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, White Pepper",16086050,2018-10-18T00:00:00-07:00,Sauteed Edamame and Kale,2.0,7.6,0.2,4 OZ,123,Spice Station,6.2,LUNCH,13.8,50,0
587,659,,102,,0,5,0,"Lentils 64D (Black Lentils, Garlic), Kale, Mini Sweet Peppers, Tomatoes, Water, Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Paprika, Chili Powder, Ground Cumin, Salt, White Pepper",16086051,2018-10-18T00:00:00-07:00,Spicy Lentil & Kale Stew,2.0,5.7,0.2,4 OZ,276.1,Spice Station,2.4,LUNCH,15.2,26,0
588,660,,156,,0,5,0,"Yams, Garbanzo Beans (Prepared Garbanzo Beans, Water, Salt, Disodium EDTA (color retention).), Red Onion, Apple Cider Vinegar, Pepitas Seeds, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Cilantro, Mint, Rotisserie International Spice Rub (Salt, Garlic Powder, Ground Ginger, Chili Powder, Chinese 5 Spice (Anise, Cinnamon, Star Anise, Cloves, Ginger.), Ground Cinnamon, White Pepper, Ground Nutmeg, Ground Cloves)",16086117,2018-10-18T00:00:00-07:00,Indian Sweet Potato & Chickpea,2.0,3.8,0.8,4 OZ,226.4,Spice Station,3.3,DINNER,20.6,66,0
589,661,,143,,0,5,0,"Basmati Rice (Basmati Rice), Moroccan Cured Lemon (Lemon, Water, Salt), Green Onions, Salt, White Pepper",16086118,2018-10-18T00:00:00-07:00,Lemon Basmati Rice,2.0,3.1,0.1,4 OZ,422.5,Spice Station,0.3,DINNER,31.7,3,0
590,662,,63,,0,5,0,"Broccolini, Tomatoes, Red Onion, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Parsley, Salt, White Pepper",16086119,2018-10-18T00:00:00-07:00,Roasted Broccolini with Tomatoes,2.0,2.6,0.2,4 OZ,1050.1,Spice Station,2.3,DINNER,9,27,0
591,663,Soybeans,126,,0,5,0,"Edamame, Baby Kale, Yellow Onions, Seedless Raisins (Raisins, contains less than 2% vegetable oil (sunflower and/or palm oil).), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, White Pepper",16086120,2018-10-18T00:00:00-07:00,Sauteed Edamame and Kale,2.0,7.6,0.2,4 OZ,123,Spice Station,6.2,DINNER,13.8,50,0
592,664,,102,,0,5,0,"Lentils 64D (Black Lentils, Garlic), Kale, Mini Sweet Peppers, Tomatoes, Water, Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Paprika, Chili Powder, Ground Cumin, Salt, White Pepper",16086121,2018-10-18T00:00:00-07:00,Spicy Lentil & Kale Stew,2.0,5.7,0.2,4 OZ,276.1,Spice Station,2.4,DINNER,15.2,26,0
593,665,"Eggs, Fish, Soybeans",622,,648.2,5,648.2,"Potato Latkes (Hash Browns (Potatoes. Contains 2% or less of Dextrose, Sodium Acid Pyrophsophate to maintain color.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Yellow Onions, Cage Free Eggs, Green Onions, Parsley, Salt), Hollandaise Sauce (Cage Free Eggs, Margarine (Vegetable Oil Blend (Soybean Oil, Palm Oil, Palm Kernel Oil), Water, Salt, Soybean Lecithin (Soy) and Vegetable Mono & Diglycerides. Potassium Sorbate and Citric Acid added as preservatives. Colored with Beta Carotene. Artificial Butter Flavor. Vitamin A Palmitate added. ), Lemon, Water, White Pepper, Cayenne Pepper), Poached Egg (Cage Free Eggs), Smoked Salmon Lox, Dill Weed",16085976,2018-10-18T00:00:00-07:00,Latke & Lox Egg Benedict,5.95,25.9,11.6,1 PORTN,662.3,Spice Station,1.1,BREAKFAST,12.3,474,5.1
594,666,"Eggs, Soybeans",542,,617.9,5,617.9,"Potato Latkes (Hash Browns (Potatoes. Contains 2% or less of Dextrose, Sodium Acid Pyrophsophate to maintain color.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Yellow Onions, Cage Free Eggs, Green Onions, Parsley, Salt), Hollandaise Sauce (Cage Free Eggs, Margarine (Vegetable Oil Blend (Soybean Oil, Palm Oil, Palm Kernel Oil), Water, Salt, Soybean Lecithin (Soy) and Vegetable Mono & Diglycerides. Potassium Sorbate and Citric Acid added as preservatives. Colored with Beta Carotene. Artificial Butter Flavor. Vitamin A Palmitate added. ), Lemon, Water, White Pepper, Cayenne Pepper), Poached Egg (Cage Free Eggs), Avocado, Sliced Tomatoes (Tomatoes), Parsley",16085977,2018-10-18T00:00:00-07:00,"Latke, Avocado & Tomato Egg Benedict",4.95,15.2,10.1,1 PORTN,470.6,Spice Station,1.6,BREAKFAST,15,429,5.1
595,667,"Eggs, Soybeans",275,,64.9,5,64.9,"Oatmeal Pancakes (Apple Juice, Plain Soy Milk (Natural Soy Milk (filtered water, whole soybeans), Natural Evaporated Cane Sugar.), Gluten Free Rolled Oats, Cage Free Eggs, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Brown Sugar, Baking Powder, Baking Soda, Salt, Ground Cinnamon), Apple Raisin Compote (Granny Smith Apples, Seedless Raisins (Raisins, contains less than 2% vegetable oil (sunflower and/or palm oil).), Brown Sugar, Apple Juice, Lemon, Margarine (Vegetable Oil Blend (Soybean Oil, Palm Oil, Palm Kernel Oil), Water, Salt, Soybean Lecithin (Soy) and Vegetable Mono & Diglycerides. Potassium Sorbate and Citric Acid added as preservatives. Colored with Beta Carotene. Artificial Butter Flavor. Vitamin A Palmitate added. ), Ground Cinnamon)",16085978,2018-10-18T00:00:00-07:00,Oatmeal Pancakes with Apple Raisin Compote,2.95,4.7,0.7,1 PORTN,569.5,Spice Station,28.4,BREAKFAST,37.2,116,0.2
