,Unnamed: 0,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
135,135,Soybeans,663,,0,4,0,"Organic Lettuce, Edamame Salad (Edamame, Roma Tomatoes, Carrots, Lemon, Green Onions, Pure Sesame Seed Oil, Cilantro, Salt, White Pepper), Edamame (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Edamame, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Lemon, Parsley, Salt, White Pepper), Tofu Croutons (Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Essential Oil, Roots (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions, Garlic, Oregano, Basil, Parsley, Salt, White Pepper)), Pickled Red Onion (Red Onion, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity)), Essential Oil, Roots (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions, Garlic, Oregano, Basil, Parsley, Salt, White Pepper)",16089377,0001-01-01T00:00:00,Chop-Chop River,6.0,17,5.8,1 EACH,415.8,Field and Farm,12.2,LUNCH,23.7,524,0
136,136,"Tree Nuts, Soybeans",418,,0,4,0,"Artisan Baby Romaine, Cajun Tofu Croutons (Tofu (Soybeans, Filtered Water, Nigari.), Cajun Seasoning (Salt, Spices, Paprika, Dehydrated Garlic, Dehydrated Onion, Paprika, Turmeric Extracts (color).)), Vegan Caesar Dressing (Vegan Veganaise (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Plain Soy Blenders (Organic Soymilk (filtered water, whole organic soybeans), Natural Cane Sweetener, Dipotassium Phosphate, Expeller-Pressed Canola Oil, Sodium Citrate, Natural Flavor, Sea Salt, Carrageenan), Lemon, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Salt), Lemon, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Red Wine Vinegar (Red Wine Vinegar, Water, Potassium Metabisulfite.), Spanish Capers (Capers, Water, Vinegar, Salt.), Black Pepper, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 )), Vegan ""Parmesan"" (Cashews, Walnut Halves and Pieces, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Salt, Garlic Powder), Tomatoes, Cilantro",16089378,0001-01-01T00:00:00,Crystal Cave,6.0,17.1,4.7,1 EACH,685,Field and Farm,3.9,LUNCH,17.6,288,0
137,137,Soybeans,447,,0,4,0,"Lemon-Tarragon Vinaigrette (Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Agave (100% pure organic agave nectar), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Salt, Black Pepper, Tarragon), Orange Cauliflower, Purple Cauliflower, Kale, Tofu Croutons (Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Essential Oil, Roots (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions, Garlic, Oregano, Basil, Parsley, Salt, White Pepper)), Red Bell Pepper, Carrots, Black Pepper, Salt",16089379,0001-01-01T00:00:00,Tamarack Salad,6.0,8,2.8,1 EACH,747.5,Field and Farm,7.9,LUNCH,25.4,353,0
138,138,"Tree Nuts, Soybeans",675,,0,4,0,"Tofu (Soybeans, Filtered Water, Nigari.), Organic Spring Mix, Herb Agave Vinaigrette (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Apple Cider Vinegar, Agave (100% pure organic agave nectar), Green Onions, Basil, Parsley, Oregano), Carrots, Roasted Cashew, Red Onion, Spicy Sesame Ginger Marinade (Pure Sesame Seed Oil, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Cilantro, Apple Cider Vinegar, Green Onions, Fair Trade Light Brown Sugar, Water, Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Ginger), Mushrooms, Daikon Sprouts, Tomatoes",16089380,0001-01-01T00:00:00,Valley View / Ginger Tofu & Greens,8.0,17.7,8.9,1 EACH,320.4,Field and Farm,15.4,LUNCH,31.6,499,0
139,139,Soybeans,111,,0,4,0,"Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Potatoes, Broccoli, Plain Soy Milk (Natural Soy Milk (filtered water, whole soybeans), Natural Evaporated Cane Sugar.), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Yellow Onions, Soy Creme (Tofu, Lemon, Salt, White Pepper), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, White Pepper",16089381,0001-01-01T00:00:00,Broccoli Chedder Soup,2.0,2.9,1,7 OZL,275.1,Soup and Chili,2.3,LUNCH,13.2,42,0
140,140,Soybeans,231,,0,4,0,"Roots Vegan Chili (Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Dark Red Kidney Beans (Dark Red Kidney Beans, Water, Salt, Sugar, Calcium Chloride, Disodium EDTA (color retention).), White Beans (Prepared Small White Beans, Water, Salt, Calcium Chloride, Disodium EDTA (color retention).), Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Celery, Yellow Onions, Cilantro, Green Bell Pepper, Garlic, Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Ground Cumin, Ground Cinnamon), Soy Creme (Tofu, Lemon, Salt, White Pepper), Red Onion, Green Onions",16089382,0001-01-01T00:00:00,Roots Vegan Hot Kettle Chili Bowl,4.0,11.8,0.6,1 BOWL,558.4,Soup and Chili,8.5,LUNCH,37.2,40,0
141,141,Soybeans,134,,0,4,0,"Roots Vegan Chili (Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Dark Red Kidney Beans (Dark Red Kidney Beans, Water, Salt, Sugar, Calcium Chloride, Disodium EDTA (color retention).), White Beans (Prepared Small White Beans, Water, Salt, Calcium Chloride, Disodium EDTA (color retention).), Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Celery, Yellow Onions, Cilantro, Green Bell Pepper, Garlic, Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Ground Cumin, Ground Cinnamon), Soy Creme (Tofu, Lemon, Salt, White Pepper), Red Onion, Green Onions",16089383,0001-01-01T00:00:00,Roots Vegan Hot Kettle Chili Cup,2.0,6.8,0.3,1 CUP,319,Soup and Chili,4.8,LUNCH,21.5,24,0
142,142,"Wheat, Gluten",201,,0,4,0,"Black Bean and Sausage (Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Chipotle Grain Sausage (Vital wheat gluten, filtered water, expeller pressed safflower oil, onions, garlic, apple cider vinegar, yeast extract, chipotle peppers, onion powder, granulated garlic, brown sugar, sea salt, barley malt, spices, black pepper, paprika oleoresin, chili de arbol peppers, cumin and oregano. ), Yellow Onions, Tomatoes, Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Cilantro, Garlic, Salt, Oregano), Steamed Brown Rice (Brown Rice, Water), Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Avocado, Cilantro",16089384,0001-01-01T00:00:00,"Black Beans, Sausage & Rice",3.0,8.9,0.9,6 OZ,352.6,Sides,1.8,LUNCH,26.6,65,0
143,143,,127,,0,4,0,"Brown Rice, Salt, White Pepper",16089385,0001-01-01T00:00:00,Brown Rice,2.0,3,0.2,4 OZ,194.7,Sides,0.4,LUNCH,26.3,9,0
144,144,"Tree Nuts, Soybeans",535,,0,4,0,"Roots Vegan Chili (Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Dark Red Kidney Beans (Dark Red Kidney Beans, Water, Salt, Sugar, Calcium Chloride, Disodium EDTA (color retention).), White Beans (Prepared Small White Beans, Water, Salt, Calcium Chloride, Disodium EDTA (color retention).), Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Celery, Yellow Onions, Cilantro, Green Bell Pepper, Garlic, Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Ground Cumin, Ground Cinnamon), Frozen Sweet Potatoes (Sweet Potatoes, Vegetable Oil (soybean, canola, cottonseed, and/or sunflower), Food Starch-Modified, 2% or Less of: Leavening (sodium acid pyrophosphate, sodium bicarbonate), Paprika Oleoresin Color, Rice Flour, Salt, Spice, Sugar, Xanthan Gum, Disodium Dihydrogen Pyrophosphate (to maintain color).), Vegan Cheese Sauce (Cashew Sauce Base (Water, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Cashews, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Curry Powder (Spices, Turmeric (color), Salt, Red Pepper, Spice Extract.), Cayenne Pepper), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).))), Cilantro",16089386,0001-01-01T00:00:00,Sweet Potato Chili Cheese Fries,6.0,12.7,4.4,1 PLATE,532.5,Sides,3.1,LUNCH,65.4,221,0.1
145,145,Soybeans,240,,0,4,0,"Frozen Sweet Potatoes (Sweet Potatoes, Vegetable Oil (soybean, canola, cottonseed, and/or sunflower), Food Starch-Modified, 2% or Less of: Leavening (sodium acid pyrophosphate, sodium bicarbonate), Paprika Oleoresin Color, Rice Flour, Salt, Spice, Sugar, Xanthan Gum, Disodium Dihydrogen Pyrophosphate (to maintain color).), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Salt",16089387,0001-01-01T00:00:00,Sweet Potato Fries,3.0,2.9,0.6,6 OZ,705.3,Sides,19.2,LUNCH,39.8,75,0
146,146,,142,,0,4,0,"Carrots, Red Beets, Granny Smith Apples, Ice",16089388,0001-01-01T00:00:00,ABC Juice,5.0,3.1,0.1,16 OZ,169.3,Smoothies & Juices,22.3,LUNCH,34,6,0
147,147,,186,,0,4,0,Carrots,16089389,0001-01-01T00:00:00,Carrot Juice,5.0,4.2,0.2,16 OZ,313,Smoothies & Juices,21.5,LUNCH,43.5,10,0
148,148,,234,,0,4,0,"Carrots, Granny Smith Apples, Ice, Ginger",16089390,0001-01-01T00:00:00,Carrot-Apple-Ginger Juice,5.0,4.5,0.2,16 OZ,315.9,Smoothies & Juices,30.8,LUNCH,56.2,11,0
149,149,Soybeans,148,,0,4,0,"Roma Tomatoes, Frozen Strawberries, Ice, Broccoli, Roots Smoothie Base (Silk Milk (Soymilk (Filtered Water, Soybeans), Cane Sugar, Contains 2% or less of: Vitamin and Mineral Blend (Tricalcium Phosphate, Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin B12), Sea Salt, Natural Flavor, Gellan Gum.  ), Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Agave (100% pure organic agave nectar)), Blueberries",16089391,0001-01-01T00:00:00,Fern Creek Smoothie,6.0,6.5,0.1,16 OZL,45.3,Smoothies & Juices,17.2,LUNCH,29.1,22,0
150,150,Tree Nuts,519,,0,4,0,"Banana, Frozen Strawberries, Pineapple, Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Ice, Limes",16089392,0001-01-01T00:00:00,Island Flavor Smoothie,6.0,5.8,21.5,16 OZ,21.9,Smoothies & Juices,44.1,LUNCH,80.2,225,0
151,151,,171,,0,4,0,"Water, Frozen Strawberries, Agave (100% pure organic agave nectar), Lemon, Chia Seeds Paste (Water, Organic Chia Seeds)",16089393,0001-01-01T00:00:00,Strawberry Lemonade Chiller,3.0,1.8,0.3,16 OZL,16.5,Smoothies & Juices,28.8,LUNCH,37.2,24,0
152,152,,130,,0,4,0,"Ice, Mango, Red Bell Pepper, Frozen Strawberries, Carrot Juice, Orange Juice, Cayenne Pepper",16089394,0001-01-01T00:00:00,The Redwood Smoothie,6.0,2.5,0.2,16 OZL,18.6,Smoothies & Juices,21.1,LUNCH,30.7,10,0
153,153,,147,,0,4,0,"Ice, Banana, Frozen Strawberries, Organic Spinach, Green Kale, Carrot Juice, Orange Juice",16089395,0001-01-01T00:00:00,Tioga Pass Smoothie,6.0,4.7,0.2,15 OZL,77.3,Smoothies & Juices,14.5,LUNCH,34.8,9,0
154,154,"Tree Nuts, Soybeans",979,,0,4,0,"Date Almond Crust (Dates, Almonds), Cheesecake, Vegan (Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Cashews, Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Lemon, Fair Trade Organic Sugar Cane, Corn Starch, Imitation Vanilla Extract (Water, Caramel Color, Vanillin, Ethyl Vanillin, 0.1% Potassium Sorbate (preservative).)), Mango Lime Topping (Mango, Fair Trade Organic Sugar Cane, Water, Limes)",16089396,0001-01-01T00:00:00,Mango Lime Cheesecake,5.0,15.4,5.9,1 EACH,81.9,Dessert,179.6,LUNCH,206.1,182,0
155,155,Tree Nuts,104,,0,5,0,"Coconut Milk Yogurt (Organic coconut milk (filtered water, organic coconut cream), organic cane sugar, rice starch, less than 2% of: calcium citrate, pectin, live and active cultures, vitamin d2, vitamin b12. Produced in a facility that also processes other tree nuts and soy.), Fresh Raspberry, Strawberry, Blueberries, Mint",16089397,0001-01-01T00:00:00,Coconut Yogurt Bowl w/ Mixed Berries,4.0,1,2.3,1 BOWL,17.9,Breakfast,11.9,BREAKFAST,19.1,27,0
156,156,,149,,0,5,0,"Vegan egg substitute (Water, Mung Bean Protein Isolate, Expeller-Pressed Canola Oil, Contains less than 2% of Calcium Citrate, Enzyme, Gellan Gum, Natural Carrot Extractives (color), Natural Flavors, Natural Turmeric Extractives (color), Onion Puree, Salt, Soy Lecithin, Sugar, Tetrasodium Pyrophosphate, Preservatives (Nisin, Potassium Sorbate).), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Salt",16089398,0001-01-01T00:00:00,Just Scrambled Vegan Eggs,3.0,12.9,0,4 OZ,432,Breakfast,0,BREAKFAST,0,91,0
157,157,"Tree Nuts, Soybeans",505,,0,5,0,"Granny Smith Apples, Almond Dip for Apples (Maple Almond Butter (Almond butter, maple sugar, sea salt.), Plain Soy Milk (Natural Soy Milk (filtered water, whole soybeans), Natural Evaporated Cane Sugar.), Agave (100% pure organic agave nectar), Imitation Vanilla Extract (Water, Caramel Color, Vanillin, Ethyl Vanillin, 0.1% Potassium Sorbate (preservative).), Ground Cinnamon), Craisins (Cranberries, Sugar, Citric Acid, Elderberry Juice Concentrate, Sunflower Oil.), Almonds",16089399,0001-01-01T00:00:00,Root's Apple Almond Dipper,5.0,13.6,2,1 EACH,54.8,Breakfast,35,BREAKFAST,55.5,272,0
158,158,"Tree Nuts, Wheat, Soybeans, Gluten",909,,0,5,0,"Roots Vegan Chili (Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Dark Red Kidney Beans (Dark Red Kidney Beans, Water, Salt, Sugar, Calcium Chloride, Disodium EDTA (color retention).), White Beans (Prepared Small White Beans, Water, Salt, Calcium Chloride, Disodium EDTA (color retention).), Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Celery, Yellow Onions, Cilantro, Green Bell Pepper, Garlic, Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Ground Cumin, Ground Cinnamon), Vegan Hash Brown Casserole (Hash Browns (Potatoes. Contains 2% or less of Dextrose, Sodium Acid Pyrophsophate to maintain color.), Vegan Cheese Sauce (Cashew Sauce Base (Water, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Cashews, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Curry Powder (Spices, Turmeric (color), Salt, Red Pepper, Spice Extract.), Cayenne Pepper), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).))), Red Bell Pepper, Yellow Onions, Spinach, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Salt, Paprika, Black Pepper), Vegan Mashed Sweet Potato (Yams, Earth Balance Margarine (Natural oil blend (palm fruit, canola, soy bean, flax and olive oils), filtered water, contains less than 2% of pure salt, natural flavor) (plant derived), pea protein, sunflower lecithin, lactic acid (non-dairy), and naturally extracted annatto for color. ), Salt, White Pepper), Whole Wheat Tortilla (Whole Wheat Flour, Enriched Bleached Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Vegetable Shortening (Interesterified Soybean Oil, Hydrogenated Soybean Oil and/or Palm Oil), contains 2% or less of each of the following: Salt, Leavening (Sodium Bicarbonate, Sodium Aluminum Sulfate, Corn Starch, Monocalcium Phosphate and/or Sodium Acid Pyrophosphate, Calcium Sulfate), Distilled Monoglycerides, Enzymes, Wheat Starch, Calcium Carbonate, Antioxidants (Tocopherols, Ascorbic Acid), Vital Wheat Gluten, Cellulose Gum, Dough Conditioners (Fumaric Acid, Sodium Metabisulfite), Preservatives (Calcium Propionate, Sorbic Acid and/or Citric Acid).), Vegan Cheese Sauce (Cashew Sauce Base (Water, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Cashews, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Curry Powder (Spices, Turmeric (color), Salt, Red Pepper, Spice Extract.), Cayenne Pepper), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).))), Mexican Soyrizo (Water, Textured Vegetable Protein (soy flour, caramel color, zinc oxide, niacinamide, ferrous sulfate, copper gluconate, vitamin A palmitate, calcium pantothenate, thiamine mononitrate, pyridoxine hydrochloride, riboflavin, cyanocobalamin), Soybean Oil, Paprika, Salt (salt, yellow prussiate of soda (anticaking), Vinegar, Spices, Red Pepper, Potassium Sorbate (preservative), Garlic Powder.), Avocado, Spinach, Cilantro",16089400,0001-01-01T00:00:00,Root's Vegan Wet Breakfast Burrito,7.0,30.7,7,1 EACH,2062.9,Breakfast,10.2,BREAKFAST,110,359,0
